distance_usd,secs_remaining,p_cross,n,session
775,600,0.009259,540,UNKNOWN
780,600,0.009259,540,UNKNOWN
785,600,0.009259,540,UNKNOWN
790,600,0.009259,540,UNKNOWN
795,600,0.009259,540,UNKNOWN
800,600,0.007407,540,UNKNOWN
805,600,0.007407,540,UNKNOWN
810,600,0.005556,540,UNKNOWN
815,600,0.005556,540,UNKNOWN
820,600,0.005556,540,UNKNOWN
825,600,0.005556,540,UNKNOWN
830,600,0.005556,540,UNKNOWN
835,600,0.005556,540,UNKNOWN
840,600,0.005556,540,UNKNOWN
845,600,0.005556,540,UNKNOWN
850,600,0.005556,540,UNKNOWN
855,600,0.003704,540,UNKNOWN
860,600,0.003704,540,UNKNOWN
865,600,0.003704,540,UNKNOWN
870,600,0.003704,540,UNKNOWN
875,600,0.003704,540,UNKNOWN
880,600,0.003704,540,UNKNOWN
885,600,0.003704,540,UNKNOWN
890,600,0.003704,540,UNKNOWN
895,600,0.003704,540,UNKNOWN
900,600,0.003704,540,UNKNOWN
905,600,0.003704,540,UNKNOWN
910,600,0.003704,540,UNKNOWN
915,600,0.003704,540,UNKNOWN
920,600,0.003704,540,UNKNOWN
925,600,0.003704,540,UNKNOWN
930,600,0.003704,540,UNKNOWN
935,600,0.003704,540,UNKNOWN
940,600,0.001852,540,UNKNOWN
945,600,0.001852,540,UNKNOWN
950,600,0.001852,540,UNKNOWN
955,600,0.001852,540,UNKNOWN
960,600,0.001852,540,UNKNOWN
965,600,0.001852,540,UNKNOWN
970,600,0.001852,540,UNKNOWN
975,600,0.001852,540,UNKNOWN
980,600,0.001852,540,UNKNOWN
985,600,0.001852,540,UNKNOWN
990,600,0.001852,540,UNKNOWN
995,600,0.001852,540,UNKNOWN
1000,600,0.001852,540,UNKNOWN
1005,600,0.001852,540,UNKNOWN
1010,600,0.001852,540,UNKNOWN
1015,600,0.001852,540,UNKNOWN
1020,600,0.001852,540,UNKNOWN
1025,600,0.001852,540,UNKNOWN
1030,600,0.001852,540,UNKNOWN
1035,600,0.001852,540,UNKNOWN
1040,600,0.001852,540,UNKNOWN
1045,600,0.0,540,UNKNOWN
1050,600,0.0,540,UNKNOWN
1055,600,0.0,540,UNKNOWN
1060,600,0.0,540,UNKNOWN
1065,600,0.0,540,UNKNOWN
1070,600,0.0,540,UNKNOWN
1075,600,0.0,540,UNKNOWN
1080,600,0.0,540,UNKNOWN
1085,600,0.0,540,UNKNOWN
1090,600,0.0,540,UNKNOWN
1095,600,0.0,540,UNKNOWN
1100,600,0.0,540,UNKNOWN
1105,600,0.0,540,UNKNOWN
1110,600,0.0,540,UNKNOWN
1115,600,0.0,540,UNKNOWN
1120,600,0.0,540,UNKNOWN
1125,600,0.0,540,UNKNOWN
1130,600,0.0,540,UNKNOWN
1135,600,0.0,540,UNKNOWN
1140,600,0.0,540,UNKNOWN
1145,600,0.0,540,UNKNOWN
1150,600,0.0,540,UNKNOWN
1155,600,0.0,540,UNKNOWN
1160,600,0.0,540,UNKNOWN
1165,600,0.0,540,UNKNOWN
1170,600,0.0,540,UNKNOWN
1175,600,0.0,540,UNKNOWN
1180,600,0.0,540,UNKNOWN
1185,600,0.0,540,UNKNOWN
1190,600,0.0,540,UNKNOWN
1195,600,0.0,540,UNKNOWN
1200,600,0.0,540,UNKNOWN
1205,600,0.0,540,UNKNOWN
1210,600,0.0,540,UNKNOWN
1215,600,0.0,540,UNKNOWN
1220,600,0.0,540,UNKNOWN
1225,600,0.0,540,UNKNOWN
1230,600,0.0,540,UNKNOWN
1235,600,0.0,540,UNKNOWN
1240,600,0.0,540,UNKNOWN
1245,600,0.0,540,UNKNOWN
1250,600,0.0,540,UNKNOWN
1255,600,0.0,540,UNKNOWN
1260,600,0.0,540,UNKNOWN
1265,600,0.0,540,UNKNOWN
1270,600,0.0,540,UNKNOWN
1275,600,0.0,540,UNKNOWN
1280,600,0.0,540,UNKNOWN
1285,600,0.0,540,UNKNOWN
1290,600,0.0,540,UNKNOWN
1295,600,0.0,540,UNKNOWN
1300,600,0.0,540,UNKNOWN
1305,600,0.0,540,UNKNOWN
1310,600,0.0,540,UNKNOWN
1315,600,0.0,540,UNKNOWN
1320,600,0.0,540,UNKNOWN
1325,600,0.0,540,UNKNOWN
1330,600,0.0,540,UNKNOWN
1335,600,0.0,540,UNKNOWN
1340,600,0.0,540,UNKNOWN
1345,600,0.0,540,UNKNOWN
1350,600,0.0,540,UNKNOWN
1355,600,0.0,540,UNKNOWN
1360,600,0.0,540,UNKNOWN
1365,600,0.0,540,UNKNOWN
1370,600,0.0,540,UNKNOWN
1375,600,0.0,540,UNKNOWN
1380,600,0.0,540,UNKNOWN
1385,600,0.0,540,UNKNOWN
1390,600,0.0,540,UNKNOWN
1395,600,0.0,540,UNKNOWN
1400,600,0.0,540,UNKNOWN
1405,600,0.0,540,UNKNOWN
1410,600,0.0,540,UNKNOWN
1415,600,0.0,540,UNKNOWN
1420,600,0.0,540,UNKNOWN
1425,600,0.0,540,UNKNOWN
1430,600,0.0,540,UNKNOWN
1435,600,0.0,540,UNKNOWN
1440,600,0.0,540,UNKNOWN
1445,600,0.0,540,UNKNOWN
1450,600,0.0,540,UNKNOWN
1455,600,0.0,540,UNKNOWN
1460,600,0.0,540,UNKNOWN
1465,600,0.0,540,UNKNOWN
1470,600,0.0,540,UNKNOWN
1475,600,0.0,540,UNKNOWN
1480,600,0.0,540,UNKNOWN
1485,600,0.0,540,UNKNOWN
1490,600,0.0,540,UNKNOWN
1495,600,0.0,540,UNKNOWN
1500,600,0.0,540,UNKNOWN
1505,600,0.0,540,UNKNOWN
1510,600,0.0,540,UNKNOWN
1515,600,0.0,540,UNKNOWN
1520,600,0.0,540,UNKNOWN
1525,600,0.0,540,UNKNOWN
1530,600,0.0,540,UNKNOWN
1535,600,0.0,540,UNKNOWN
1540,600,0.0,540,UNKNOWN
1545,600,0.0,540,UNKNOWN
1550,600,0.0,540,UNKNOWN
1555,600,0.0,540,UNKNOWN
1560,600,0.0,540,UNKNOWN
1565,600,0.0,540,UNKNOWN
1570,600,0.0,540,UNKNOWN
1575,600,0.0,540,UNKNOWN
1580,600,0.0,540,UNKNOWN
1585,600,0.0,540,UNKNOWN
1590,600,0.0,540,UNKNOWN
1595,600,0.0,540,UNKNOWN
1600,600,0.0,540,UNKNOWN
1605,600,0.0,540,UNKNOWN
1610,600,0.0,540,UNKNOWN
1615,600,0.0,540,UNKNOWN
1620,600,0.0,540,UNKNOWN
1625,600,0.0,540,UNKNOWN
1630,600,0.0,540,UNKNOWN
1635,600,0.0,540,UNKNOWN
1640,600,0.0,540,UNKNOWN
1645,600,0.0,540,UNKNOWN
1650,600,0.0,540,UNKNOWN
1655,600,0.0,540,UNKNOWN
1660,600,0.0,540,UNKNOWN
1665,600,0.0,540,UNKNOWN
1670,600,0.0,540,UNKNOWN
1675,600,0.0,540,UNKNOWN
1680,600,0.0,540,UNKNOWN
1685,600,0.0,540,UNKNOWN
1690,600,0.0,540,UNKNOWN
1695,600,0.0,540,UNKNOWN
1700,600,0.0,540,UNKNOWN
1705,600,0.0,540,UNKNOWN
1710,600,0.0,540,UNKNOWN
1715,600,0.0,540,UNKNOWN
1720,600,0.0,540,UNKNOWN
1725,600,0.0,540,UNKNOWN
1730,600,0.0,540,UNKNOWN
1735,600,0.0,540,UNKNOWN
1740,600,0.0,540,UNKNOWN
1745,600,0.0,540,UNKNOWN
1750,600,0.0,540,UNKNOWN
1755,600,0.0,540,UNKNOWN
1760,600,0.0,540,UNKNOWN
1765,600,0.0,540,UNKNOWN
1770,600,0.0,540,UNKNOWN
1775,600,0.0,540,UNKNOWN
1780,600,0.0,540,UNKNOWN
1785,600,0.0,540,UNKNOWN
1790,600,0.0,540,UNKNOWN
1795,600,0.0,540,UNKNOWN
1800,600,0.0,540,UNKNOWN
1805,600,0.0,540,UNKNOWN
1810,600,0.0,540,UNKNOWN
1815,600,0.0,540,UNKNOWN
1820,600,0.0,540,UNKNOWN
1825,600,0.0,540,UNKNOWN
1830,600,0.0,540,UNKNOWN
1835,600,0.0,540,UNKNOWN
1840,600,0.0,540,UNKNOWN
1845,600,0.0,540,UNKNOWN
1850,600,0.0,540,UNKNOWN
1855,600,0.0,540,UNKNOWN
1860,600,0.0,540,UNKNOWN
1865,600,0.0,540,UNKNOWN
1870,600,0.0,540,UNKNOWN
1875,600,0.0,540,UNKNOWN
1880,600,0.0,540,UNKNOWN
1885,600,0.0,540,UNKNOWN
1890,600,0.0,540,UNKNOWN
1895,600,0.0,540,UNKNOWN
1900,600,0.0,540,UNKNOWN
1905,600,0.0,540,UNKNOWN
1910,600,0.0,540,UNKNOWN
1915,600,0.0,540,UNKNOWN
1920,600,0.0,540,UNKNOWN
1925,600,0.0,540,UNKNOWN
1930,600,0.0,540,UNKNOWN
1935,600,0.0,540,UNKNOWN
1940,600,0.0,540,UNKNOWN
1945,600,0.0,540,UNKNOWN
1950,600,0.0,540,UNKNOWN
1955,600,0.0,540,UNKNOWN
1960,600,0.0,540,UNKNOWN
1965,600,0.0,540,UNKNOWN
1970,600,0.0,540,UNKNOWN
1975,600,0.0,540,UNKNOWN
1980,600,0.0,540,UNKNOWN
1985,600,0.0,540,UNKNOWN
1990,600,0.0,540,UNKNOWN
1995,600,0.0,540,UNKNOWN
2000,600,0.0,540,UNKNOWN
50,900,0.999996,259185,ALL
55,900,0.999988,259185,ALL
60,900,0.999938,259185,ALL
65,900,0.99978,259185,ALL
70,900,0.99941,259185,ALL
75,900,0.998777,259185,ALL
80,900,0.997731,259185,ALL
85,900,0.996203,259185,ALL
90,900,0.993823,259185,ALL
95,900,0.990613,259185,ALL
100,900,0.986164,259185,ALL
105,900,0.981064,259185,ALL
110,900,0.974566,259185,ALL
115,900,0.966989,259185,ALL
120,900,0.958177,259185,ALL
125,900,0.948681,259185,ALL
130,900,0.937813,259185,ALL
135,900,0.925671,259185,ALL
140,900,0.913101,259185,ALL
145,900,0.899836,259185,ALL
150,900,0.885962,259185,ALL
155,900,0.87115,259185,ALL
160,900,0.855374,259185,ALL
165,900,0.838756,259185,ALL
170,900,0.82188,259185,ALL
175,900,0.804715,259185,ALL
180,900,0.787438,259185,ALL
185,900,0.769578,259185,ALL
190,900,0.751583,259185,ALL
195,900,0.733866,259185,ALL
200,900,0.715373,259185,ALL
205,900,0.696992,259185,ALL
210,900,0.678994,259185,ALL
215,900,0.66054,259185,ALL
220,900,0.642302,259185,ALL
225,900,0.624577,259185,ALL
230,900,0.606899,259185,ALL
235,900,0.589509,259185,ALL
240,900,0.57217,259185,ALL
245,900,0.555229,259185,ALL
250,900,0.538812,259185,ALL
255,900,0.522908,259185,ALL
260,900,0.506931,259185,ALL
265,900,0.491317,259185,ALL
270,900,0.475653,259185,ALL
275,900,0.460571,259185,ALL
280,900,0.445905,259185,ALL
285,900,0.431707,259185,ALL
290,900,0.417405,259185,ALL
295,900,0.403681,259185,ALL
300,900,0.390273,259185,ALL
305,900,0.377456,259185,ALL
310,900,0.364454,259185,ALL
315,900,0.351992,259185,ALL
320,900,0.340135,259185,ALL
325,900,0.32809,259185,ALL
330,900,0.316693,259185,ALL
335,900,0.305886,259185,ALL
340,900,0.295102,259185,ALL
345,900,0.284804,259185,ALL
350,900,0.274746,259185,ALL
355,900,0.264826,259185,ALL
360,900,0.255624,259185,ALL
365,900,0.246554,259185,ALL
370,900,0.237772,259185,ALL
375,900,0.229083,259185,ALL
380,900,0.221004,259185,ALL
385,900,0.212701,259185,ALL
390,900,0.204842,259185,ALL
395,900,0.197357,259185,ALL
400,900,0.190204,259185,ALL
405,900,0.183329,259185,ALL
410,900,0.176391,259185,ALL
415,900,0.170029,259185,ALL
420,900,0.163979,259185,ALL
425,900,0.157856,259185,ALL
430,900,0.151702,259185,ALL
435,900,0.146023,259185,ALL
440,900,0.140483,259185,ALL
445,900,0.135193,259185,ALL
450,900,0.130166,259185,ALL
455,900,0.125177,259185,ALL
460,900,0.120528,259185,ALL
465,900,0.116037,259185,ALL
470,900,0.111619,259185,ALL
475,900,0.107286,259185,ALL
480,900,0.103092,259185,ALL
485,900,0.099223,259185,ALL
490,900,0.09531,259185,ALL
495,900,0.091807,259185,ALL
500,900,0.088215,259185,ALL
505,900,0.084847,259185,ALL
510,900,0.081397,259185,ALL
515,900,0.078095,259185,ALL
520,900,0.074981,259185,ALL
525,900,0.07201,259185,ALL
530,900,0.069124,259185,ALL
535,900,0.066466,259185,ALL
540,900,0.063931,259185,ALL
545,900,0.061416,259185,ALL
550,900,0.059016,259185,ALL
555,900,0.056465,259185,ALL
560,900,0.054154,259185,ALL
565,900,0.05187,259185,ALL
570,900,0.049825,259185,ALL
575,900,0.047904,259185,ALL
580,900,0.045963,259185,ALL
585,900,0.043969,259185,ALL
590,900,0.042063,259185,ALL
595,900,0.040431,259185,ALL
600,900,0.038702,259185,ALL
605,900,0.037174,259185,ALL
610,900,0.035608,259185,ALL
615,900,0.034088,259185,ALL
620,900,0.032625,259185,ALL
625,900,0.031217,259185,ALL
630,900,0.029793,259185,ALL
635,900,0.02847,259185,ALL
640,900,0.027293,259185,ALL
645,900,0.02614,259185,ALL
650,900,0.024982,259185,ALL
655,900,0.023763,259185,ALL
660,900,0.022725,259185,ALL
665,900,0.021799,259185,ALL
670,900,0.020827,259185,ALL
675,900,0.019882,259185,ALL
680,900,0.019129,259185,ALL
685,900,0.018277,259185,ALL
690,900,0.017543,259185,ALL
695,900,0.016803,259185,ALL
700,900,0.016085,259185,ALL
705,900,0.015356,259185,ALL
710,900,0.014711,259185,ALL
715,900,0.01414,259185,ALL
720,900,0.01362,259185,ALL
725,900,0.013118,259185,ALL
730,900,0.012555,259185,ALL
735,900,0.011968,259185,ALL
740,900,0.011463,259185,ALL
745,900,0.010911,259185,ALL
750,900,0.010467,259185,ALL
755,900,0.009893,259185,ALL
760,900,0.009499,259185,ALL
765,900,0.009032,259185,ALL
770,900,0.008619,259185,ALL
775,900,0.008237,259185,ALL
780,900,0.007832,259185,ALL
785,900,0.007493,259185,ALL
790,900,0.007157,259185,ALL
795,900,0.006818,259185,ALL
800,900,0.006428,259185,ALL
805,900,0.006204,259185,ALL
810,900,0.005884,259185,ALL
815,900,0.005645,259185,ALL
820,900,0.005378,259185,ALL
825,900,0.005112,259185,ALL
830,900,0.004935,259185,ALL
835,900,0.004703,259185,ALL
840,900,0.004522,259185,ALL
845,900,0.004348,259185,ALL
850,900,0.004202,259185,ALL
855,900,0.004009,259185,ALL
860,900,0.003839,259185,ALL
865,900,0.003723,259185,ALL
870,900,0.003569,259185,ALL
875,900,0.003442,259185,ALL
880,900,0.00333,259185,ALL
885,900,0.003183,259185,ALL
890,900,0.003063,259185,ALL
895,900,0.002959,259185,ALL
900,900,0.002824,259185,ALL
905,900,0.002724,259185,ALL
910,900,0.00262,259185,ALL
915,900,0.002539,259185,ALL
920,900,0.002458,259185,ALL
925,900,0.002361,259185,ALL
930,900,0.002222,259185,ALL
935,900,0.002114,259185,ALL
940,900,0.002033,259185,ALL
945,900,0.001952,259185,ALL
950,900,0.001898,259185,ALL
955,900,0.001794,259185,ALL
960,900,0.00169,259185,ALL
965,900,0.001644,259185,ALL
970,900,0.001617,259185,ALL
975,900,0.00152,259185,ALL
980,900,0.001455,259185,ALL
985,900,0.001389,259185,ALL
990,900,0.001327,259185,ALL
995,900,0.001281,259185,ALL
1000,900,0.001238,259185,ALL
1005,900,0.001192,259185,ALL
1010,900,0.001165,259185,ALL
1015,900,0.001119,259185,ALL
1020,900,0.001069,259185,ALL
1025,900,0.001011,259185,ALL
1030,900,0.000968,259185,ALL
1035,900,0.000938,259185,ALL
1040,900,0.000903,259185,ALL
1045,900,0.000872,259185,ALL
1050,900,0.000833,259185,ALL
1055,900,0.000806,259185,ALL
1060,900,0.000779,259185,ALL
1065,900,0.000741,259185,ALL
1070,900,0.000733,259185,ALL
1075,900,0.000721,259185,ALL
1080,900,0.000687,259185,ALL
1085,900,0.000656,259185,ALL
1090,900,0.000637,259185,ALL
1095,900,0.000613,259185,ALL
1100,900,0.000583,259185,ALL
1105,900,0.000559,259185,ALL
1110,900,0.000544,259185,ALL
1115,900,0.000529,259185,ALL
1120,900,0.00049,259185,ALL
1125,900,0.000459,259185,ALL
1130,900,0.000432,259185,ALL
1135,900,0.000417,259185,ALL
1140,900,0.000386,259185,ALL
1145,900,0.000359,259185,ALL
1150,900,0.00034,259185,ALL
1155,900,0.000328,259185,ALL
1160,900,0.000316,259185,ALL
1165,900,0.000305,259185,ALL
1170,900,0.000289,259185,ALL
1175,900,0.000274,259185,ALL
1180,900,0.000262,259185,ALL
1185,900,0.000251,259185,ALL
1190,900,0.000247,259185,ALL
1195,900,0.000228,259185,ALL
1200,900,0.000204,259185,ALL
1205,900,0.000193,259185,ALL
1210,900,0.000177,259185,ALL
1215,900,0.00017,259185,ALL
1220,900,0.000162,259185,ALL
1225,900,0.00015,259185,ALL
1230,900,0.000135,259185,ALL
1235,900,0.000127,259185,ALL
1240,900,0.000127,259185,ALL
1245,900,0.000123,259185,ALL
1250,900,0.00012,259185,ALL
1255,900,0.000116,259185,ALL
1260,900,0.000116,259185,ALL
1265,900,0.0001,259185,ALL
1270,900,9.6e-05,259185,ALL
1275,900,9.6e-05,259185,ALL
1280,900,8.9e-05,259185,ALL
1285,900,8.5e-05,259185,ALL
1290,900,7.3e-05,259185,ALL
1295,900,6.9e-05,259185,ALL
1300,900,6.9e-05,259185,ALL
1305,900,6.6e-05,259185,ALL
1310,900,6.2e-05,259185,ALL
1315,900,5.8e-05,259185,ALL
1320,900,5.8e-05,259185,ALL
1325,900,5e-05,259185,ALL
1330,900,5e-05,259185,ALL
1335,900,4.6e-05,259185,ALL
1340,900,4.2e-05,259185,ALL
1345,900,3.1e-05,259185,ALL
1350,900,2.7e-05,259185,ALL
1355,900,2.3e-05,259185,ALL
1360,900,1.9e-05,259185,ALL
1365,900,1.9e-05,259185,ALL
1370,900,1.9e-05,259185,ALL
1375,900,1.9e-05,259185,ALL
1380,900,1.5e-05,259185,ALL
1385,900,1.5e-05,259185,ALL
1390,900,1.5e-05,259185,ALL
1395,900,1.2e-05,259185,ALL
1400,900,1.2e-05,259185,ALL
1405,900,1.2e-05,259185,ALL
1410,900,1.2e-05,259185,ALL
1415,900,1.2e-05,259185,ALL
1420,900,1.2e-05,259185,ALL
1425,900,8e-06,259185,ALL
1430,900,4e-06,259185,ALL
1435,900,4e-06,259185,ALL
1440,900,4e-06,259185,ALL
1445,900,0.0,259185,ALL
1450,900,0.0,259185,ALL
1455,900,0.0,259185,ALL
1460,900,0.0,259185,ALL
1465,900,0.0,259185,ALL
1470,900,0.0,259185,ALL
1475,900,0.0,259185,ALL
1480,900,0.0,259185,ALL
1485,900,0.0,259185,ALL
1490,900,0.0,259185,ALL
1495,900,0.0,259185,ALL
1500,900,0.0,259185,ALL
1505,900,0.0,259185,ALL
1510,900,0.0,259185,ALL
1515,900,0.0,259185,ALL
1520,900,0.0,259185,ALL
1525,900,0.0,259185,ALL
1530,900,0.0,259185,ALL
1535,900,0.0,259185,ALL
1540,900,0.0,259185,ALL
1545,900,0.0,259185,ALL
1550,900,0.0,259185,ALL
1555,900,0.0,259185,ALL
1560,900,0.0,259185,ALL
1565,900,0.0,259185,ALL
1570,900,0.0,259185,ALL
1575,900,0.0,259185,ALL
1580,900,0.0,259185,ALL
1585,900,0.0,259185,ALL
1590,900,0.0,259185,ALL
1595,900,0.0,259185,ALL
1600,900,0.0,259185,ALL
1605,900,0.0,259185,ALL
1610,900,0.0,259185,ALL
1615,900,0.0,259185,ALL
1620,900,0.0,259185,ALL
1625,900,0.0,259185,ALL
1630,900,0.0,259185,ALL
1635,900,0.0,259185,ALL
1640,900,0.0,259185,ALL
1645,900,0.0,259185,ALL
1650,900,0.0,259185,ALL
1655,900,0.0,259185,ALL
1660,900,0.0,259185,ALL
1665,900,0.0,259185,ALL
1670,900,0.0,259185,ALL
1675,900,0.0,259185,ALL
1680,900,0.0,259185,ALL
1685,900,0.0,259185,ALL
1690,900,0.0,259185,ALL
1695,900,0.0,259185,ALL
1700,900,0.0,259185,ALL
1705,900,0.0,259185,ALL
1710,900,0.0,259185,ALL
1715,900,0.0,259185,ALL
1720,900,0.0,259185,ALL
1725,900,0.0,259185,ALL
1730,900,0.0,259185,ALL
1735,900,0.0,259185,ALL
1740,900,0.0,259185,ALL
1745,900,0.0,259185,ALL
1750,900,0.0,259185,ALL
1755,900,0.0,259185,ALL
1760,900,0.0,259185,ALL
1765,900,0.0,259185,ALL
1770,900,0.0,259185,ALL
1775,900,0.0,259185,ALL
1780,900,0.0,259185,ALL
1785,900,0.0,259185,ALL
1790,900,0.0,259185,ALL
1795,900,0.0,259185,ALL
1800,900,0.0,259185,ALL
1805,900,0.0,259185,ALL
1810,900,0.0,259185,ALL
1815,900,0.0,259185,ALL
1820,900,0.0,259185,ALL
1825,900,0.0,259185,ALL
1830,900,0.0,259185,ALL
1835,900,0.0,259185,ALL
1840,900,0.0,259185,ALL
1845,900,0.0,259185,ALL
1850,900,0.0,259185,ALL
1855,900,0.0,259185,ALL
1860,900,0.0,259185,ALL
1865,900,0.0,259185,ALL
1870,900,0.0,259185,ALL
1875,900,0.0,259185,ALL
1880,900,0.0,259185,ALL
1885,900,0.0,259185,ALL
1890,900,0.0,259185,ALL
1895,900,0.0,259185,ALL
1900,900,0.0,259185,ALL
1905,900,0.0,259185,ALL
1910,900,0.0,259185,ALL
1915,900,0.0,259185,ALL
1920,900,0.0,259185,ALL
1925,900,0.0,259185,ALL
1930,900,0.0,259185,ALL
1935,900,0.0,259185,ALL
1940,900,0.0,259185,ALL
1945,900,0.0,259185,ALL
1950,900,0.0,259185,ALL
1955,900,0.0,259185,ALL
1960,900,0.0,259185,ALL
1965,900,0.0,259185,ALL
1970,900,0.0,259185,ALL
1975,900,0.0,259185,ALL
1980,900,0.0,259185,ALL
1985,900,0.0,259185,ALL
1990,900,0.0,259185,ALL
1995,900,0.0,259185,ALL
2000,900,0.0,259185,ALL
50,900,0.999986,70020,ASIA
55,900,0.999971,70020,ASIA
60,900,0.999829,70020,ASIA
65,900,0.999414,70020,ASIA
70,900,0.998515,70020,ASIA
75,900,0.997058,70020,ASIA
80,900,0.994702,70020,ASIA
85,900,0.991402,70020,ASIA
90,900,0.986304,70020,ASIA
95,900,0.980263,70020,ASIA
100,900,0.971851,70020,ASIA
105,900,0.961968,70020,ASIA
110,900,0.950357,70020,ASIA
115,900,0.937118,70020,ASIA
120,900,0.921437,70020,ASIA
125,900,0.906213,70020,ASIA
130,900,0.889003,70020,ASIA
135,900,0.870308,70020,ASIA
140,900,0.850686,70020,ASIA
145,900,0.830677,70020,ASIA
150,900,0.810583,70020,ASIA
155,900,0.78976,70020,ASIA
160,900,0.768138,70020,ASIA
165,900,0.745987,70020,ASIA
170,900,0.723622,70020,ASIA
175,900,0.702042,70020,ASIA
180,900,0.679763,70020,ASIA
185,900,0.658555,70020,ASIA
190,900,0.637289,70020,ASIA
195,900,0.616138,70020,ASIA
200,900,0.594273,70020,ASIA
205,900,0.572951,70020,ASIA
210,900,0.5517,70020,ASIA
215,900,0.530948,70020,ASIA
220,900,0.510026,70020,ASIA
225,900,0.490617,70020,ASIA
230,900,0.472008,70020,ASIA
235,900,0.453713,70020,ASIA
240,900,0.435518,70020,ASIA
245,900,0.417495,70020,ASIA
250,900,0.400257,70020,ASIA
255,900,0.385204,70020,ASIA
260,900,0.369323,70020,ASIA
265,900,0.354384,70020,ASIA
270,900,0.33926,70020,ASIA
275,900,0.325093,70020,ASIA
280,900,0.312097,70020,ASIA
285,900,0.298872,70020,ASIA
290,900,0.285676,70020,ASIA
295,900,0.273079,70020,ASIA
300,900,0.260611,70020,ASIA
305,900,0.248972,70020,ASIA
310,900,0.236947,70020,ASIA
315,900,0.225978,70020,ASIA
320,900,0.216038,70020,ASIA
325,900,0.205798,70020,ASIA
330,900,0.196415,70020,ASIA
335,900,0.187304,70020,ASIA
340,900,0.178263,70020,ASIA
345,900,0.169552,70020,ASIA
350,900,0.161211,70020,ASIA
355,900,0.153756,70020,ASIA
360,900,0.146272,70020,ASIA
365,900,0.139232,70020,ASIA
370,900,0.132434,70020,ASIA
375,900,0.126178,70020,ASIA
380,900,0.120337,70020,ASIA
385,900,0.114524,70020,ASIA
390,900,0.108569,70020,ASIA
395,900,0.103071,70020,ASIA
400,900,0.098258,70020,ASIA
405,900,0.093373,70020,ASIA
410,900,0.088746,70020,ASIA
415,900,0.084519,70020,ASIA
420,900,0.080506,70020,ASIA
425,900,0.076692,70020,ASIA
430,900,0.072508,70020,ASIA
435,900,0.069095,70020,ASIA
440,900,0.06541,70020,ASIA
445,900,0.062097,70020,ASIA
450,900,0.05924,70020,ASIA
455,900,0.056013,70020,ASIA
460,900,0.053042,70020,ASIA
465,900,0.050386,70020,ASIA
470,900,0.048015,70020,ASIA
475,900,0.045544,70020,ASIA
480,900,0.043288,70020,ASIA
485,900,0.041117,70020,ASIA
490,900,0.039046,70020,ASIA
495,900,0.037346,70020,ASIA
500,900,0.035418,70020,ASIA
505,900,0.033505,70020,ASIA
510,900,0.031348,70020,ASIA
515,900,0.029692,70020,ASIA
520,900,0.027935,70020,ASIA
525,900,0.026378,70020,ASIA
530,900,0.024993,70020,ASIA
535,900,0.02355,70020,ASIA
540,900,0.022065,70020,ASIA
545,900,0.020894,70020,ASIA
550,900,0.019866,70020,ASIA
555,900,0.018823,70020,ASIA
560,900,0.017695,70020,ASIA
565,900,0.016652,70020,ASIA
570,900,0.015895,70020,ASIA
575,900,0.015139,70020,ASIA
580,900,0.014439,70020,ASIA
585,900,0.013525,70020,ASIA
590,900,0.012654,70020,ASIA
595,900,0.011882,70020,ASIA
600,900,0.011368,70020,ASIA
605,900,0.01084,70020,ASIA
610,900,0.010226,70020,ASIA
615,900,0.009597,70020,ASIA
620,900,0.008983,70020,ASIA
625,900,0.008498,70020,ASIA
630,900,0.008141,70020,ASIA
635,900,0.007526,70020,ASIA
640,900,0.006927,70020,ASIA
645,900,0.006584,70020,ASIA
650,900,0.006227,70020,ASIA
655,900,0.005784,70020,ASIA
660,900,0.00547,70020,ASIA
665,900,0.005213,70020,ASIA
670,900,0.004899,70020,ASIA
675,900,0.004442,70020,ASIA
680,900,0.004256,70020,ASIA
685,900,0.004027,70020,ASIA
690,900,0.003813,70020,ASIA
695,900,0.003599,70020,ASIA
700,900,0.003413,70020,ASIA
705,900,0.003242,70020,ASIA
710,900,0.003113,70020,ASIA
715,900,0.002971,70020,ASIA
720,900,0.002899,70020,ASIA
725,900,0.002742,70020,ASIA
730,900,0.002571,70020,ASIA
735,900,0.002442,70020,ASIA
740,900,0.002242,70020,ASIA
745,900,0.001999,70020,ASIA
750,900,0.001885,70020,ASIA
755,900,0.001685,70020,ASIA
760,900,0.001528,70020,ASIA
765,900,0.0014,70020,ASIA
770,900,0.001328,70020,ASIA
775,900,0.001243,70020,ASIA
780,900,0.001143,70020,ASIA
785,900,0.001071,70020,ASIA
790,900,0.001043,70020,ASIA
795,900,0.000971,70020,ASIA
800,900,0.000857,70020,ASIA
805,900,0.000771,70020,ASIA
810,900,0.000728,70020,ASIA
815,900,0.000714,70020,ASIA
820,900,0.000628,70020,ASIA
825,900,0.000571,70020,ASIA
830,900,0.0005,70020,ASIA
835,900,0.000443,70020,ASIA
840,900,0.000428,70020,ASIA
845,900,0.0004,70020,ASIA
850,900,0.0004,70020,ASIA
855,900,0.0004,70020,ASIA
860,900,0.000386,70020,ASIA
865,900,0.000371,70020,ASIA
870,900,0.000328,70020,ASIA
875,900,0.000328,70020,ASIA
880,900,0.0003,70020,ASIA
885,900,0.000286,70020,ASIA
890,900,0.000243,70020,ASIA
895,900,0.000229,70020,ASIA
